search,input_length,date,time,datetime
,35,8/8/19,1:42:17,8/8/19 1:42
,30,8/7/19,19:55:31,8/7/19 19:55
,7,8/7/19,15:19:24,8/7/19 15:19
,8,8/7/19,14:19:57,8/7/19 14:19
,14,8/7/19,14:18:11,8/7/19 14:18
,4,8/7/19,14:15:11,8/7/19 14:15
,7,8/7/19,13:48:16,8/7/19 13:48
,23,8/6/19,20:30:20,8/6/19 20:30
,27,8/6/19,19:14:02,8/6/19 19:14
,21,8/6/19,19:00:15,8/6/19 19:00
,25,8/6/19,18:59:27,8/6/19 18:59
,22,8/6/19,18:58:55,8/6/19 18:58
,26,8/6/19,18:47:31,8/6/19 18:47
,20,8/6/19,18:39:45,8/6/19 18:39
,29,8/6/19,18:25:32,8/6/19 18:25
,23,8/6/19,18:23:32,8/6/19 18:23
,33,8/6/19,18:22:39,8/6/19 18:22
,38,8/6/19,18:18:50,8/6/19 18:18
,57,8/6/19,18:17:09,8/6/19 18:17
,32,8/6/19,18:16:12,8/6/19 18:16
,28,8/6/19,18:15:54,8/6/19 18:15
,44,8/6/19,18:13:47,8/6/19 18:13
,30,8/6/19,18:11:19,8/6/19 18:11
,34,8/6/19,18:11:25,8/6/19 18:11
,13,8/6/19,17:48:59,8/6/19 17:48
,21,8/6/19,16:51:55,8/6/19 16:51
,8,8/6/19,16:48:09,8/6/19 16:48
,28,8/6/19,16:12:21,8/6/19 16:12
,39,8/6/19,15:55:33,8/6/19 15:55
,30,8/6/19,15:54:27,8/6/19 15:54
,33,8/6/19,15:48:39,8/6/19 15:48
,15,8/6/19,15:47:32,8/6/19 15:47
,13,8/6/19,15:45:32,8/6/19 15:45
,19,8/6/19,15:21:52,8/6/19 15:21
,33,8/6/19,15:20:24,8/6/19 15:20
,31,8/6/19,15:19:19,8/6/19 15:19
,33,8/6/19,14:58:44,8/6/19 14:58
,42,8/6/19,14:58:52,8/6/19 14:58
,127,8/6/19,14:54:47,8/6/19 14:54
,134,8/6/19,14:34:47,8/6/19 14:34
,35,8/6/19,14:34:22,8/6/19 14:34
,41,8/6/19,14:34:29,8/6/19 14:34
,41,8/6/19,14:34:27,8/6/19 14:34
,25,8/6/19,14:33:28,8/6/19 14:33
,31,8/6/19,14:33:43,8/6/19 14:33
,112,8/6/19,14:32:01,8/6/19 14:32
,12,8/6/19,14:32:46,8/6/19 14:32
,35,8/6/19,14:31:51,8/6/19 14:31
,8,8/6/19,14:00:03,8/6/19 14:00
,20,8/6/19,13:52:43,8/6/19 13:52
,30,8/6/19,2:15:11,8/6/19 2:15
,18,8/6/19,2:03:38,8/6/19 2:03
,27,8/6/19,2:02:19,8/6/19 2:02
,29,8/6/19,1:59:43,8/6/19 1:59
,53,8/6/19,1:26:55,8/6/19 1:26
,25,8/6/19,1:22:21,8/6/19 1:22
,18,8/6/19,1:20:03,8/6/19 1:20
,15,8/6/19,1:16:23,8/6/19 1:16
,36,8/6/19,1:06:01,8/6/19 1:06
,79,8/6/19,1:05:30,8/6/19 1:05
,17,8/6/19,1:02:18,8/6/19 1:02
,240,8/6/19,1:02:09,8/6/19 1:02
,39,8/6/19,0:59:23,8/6/19 0:59
,41,8/6/19,0:45:33,8/6/19 0:45
,31,8/6/19,0:45:04,8/6/19 0:45
,40,8/6/19,0:44:10,8/6/19 0:44
,38,8/6/19,0:43:56,8/6/19 0:43
,23,8/6/19,0:42:40,8/6/19 0:42
,30,8/6/19,0:42:48,8/6/19 0:42
,16,8/5/19,20:58:07,8/5/19 20:58
,28,8/5/19,20:57:11,8/5/19 20:57
,73,8/5/19,20:53:46,8/5/19 20:53
,27,8/5/19,20:30:19,8/5/19 20:30
,41,8/5/19,20:10:47,8/5/19 20:10
,53,8/5/19,19:42:44,8/5/19 19:42
,9,8/5/19,18:50:24,8/5/19 18:50
,12,8/5/19,18:36:05,8/5/19 18:36
,169,8/5/19,17:36:25,8/5/19 17:36
,169,8/5/19,17:36:22,8/5/19 17:36
,198,8/5/19,17:17:37,8/5/19 17:17
,15,8/5/19,17:13:00,8/5/19 17:13
,28,8/5/19,17:13:57,8/5/19 17:13
,7,8/5/19,15:25:44,8/5/19 15:25
,33,8/5/19,15:24:46,8/5/19 15:24
,16,8/5/19,15:24:13,8/5/19 15:24
,18,8/5/19,14:39:43,8/5/19 14:39
,11,8/5/19,13:42:50,8/5/19 13:42
,18,8/4/19,21:07:14,8/4/19 21:07
,19,8/4/19,21:07:11,8/4/19 21:07
,9,8/4/19,21:07:29,8/4/19 21:07
,14,8/4/19,17:56:13,8/4/19 17:56
,10,8/4/19,17:52:31,8/4/19 17:52
,7,8/4/19,16:56:35,8/4/19 16:56
,12,8/4/19,16:56:37,8/4/19 16:56
,23,8/4/19,16:54:18,8/4/19 16:54
,59,8/4/19,15:44:43,8/4/19 15:44
,29,8/4/19,15:13:59,8/4/19 15:13
,4,8/4/19,15:10:01,8/4/19 15:10
,25,8/4/19,15:07:26,8/4/19 15:07
,48,8/4/19,15:04:33,8/4/19 15:04
,37,8/4/19,15:02:57,8/4/19 15:02
,17,8/4/19,3:33:10,8/4/19 3:33
,154,8/4/19,2:59:09,8/4/19 2:59
,19,8/4/19,2:22:49,8/4/19 2:22
,15,8/3/19,21:42:09,8/3/19 21:42
,13,8/3/19,21:28:36,8/3/19 21:28
,28,8/3/19,15:19:37,8/3/19 15:19
,23,8/2/19,18:21:40,8/2/19 18:21
,7,8/2/19,18:08:59,8/2/19 18:08
,15,8/2/19,17:15:03,8/2/19 17:15
,35,8/2/19,16:20:50,8/2/19 16:20
,23,8/2/19,16:03:15,8/2/19 16:03
,37,8/2/19,15:58:58,8/2/19 15:58
,33,8/2/19,15:49:21,8/2/19 15:49
,22,8/2/19,15:44:49,8/2/19 15:44
,26,8/2/19,1:48:41,8/2/19 1:48
,13,8/2/19,1:23:24,8/2/19 1:23
,9,8/2/19,1:17:26,8/2/19 1:17
,20,8/2/19,1:11:40,8/2/19 1:11
,7,8/2/19,1:03:55,8/2/19 1:03
,38,8/1/19,16:53:23,8/1/19 16:53
,25,8/1/19,14:36:17,8/1/19 14:36
,11,8/1/19,13:36:19,8/1/19 13:36
,14,8/1/19,13:35:57,8/1/19 13:35
,25,8/1/19,13:20:17,8/1/19 13:20
,26,8/1/19,13:20:07,8/1/19 13:20
,26,8/1/19,13:07:20,8/1/19 13:07
,14,8/1/19,12:21:34,8/1/19 12:21
,19,8/1/19,12:21:43,8/1/19 12:21
,33,7/31/19,14:19:26,7/31/19 14:19
,27,7/30/19,15:03:40,7/30/19 15:03
,31,7/30/19,15:03:37,7/30/19 15:03
,19,7/30/19,14:49:29,7/30/19 14:49
,17,7/30/19,14:39:55,7/30/19 14:39
,16,7/30/19,14:31:15,7/30/19 14:31
,15,7/30/19,14:17:18,7/30/19 14:17
,18,7/30/19,14:01:07,7/30/19 14:01
,48,7/30/19,13:44:09,7/30/19 13:44
,9,7/30/19,1:11:33,7/30/19 1:11
,22,7/30/19,1:07:24,7/30/19 1:07
,7,7/30/19,1:02:05,7/30/19 1:02
,35,7/29/19,23:56:48,7/29/19 23:56
,34,7/29/19,23:56:43,7/29/19 23:56
,7,7/29/19,21:00:17,7/29/19 21:00
,9,7/29/19,20:46:27,7/29/19 20:46
,25,7/29/19,20:26:45,7/29/19 20:26
,8,7/25/19,21:30:19,7/25/19 21:30
,34,7/25/19,14:21:24,7/25/19 14:21
,33,7/25/19,14:20:59,7/25/19 14:20
,32,7/25/19,14:20:52,7/25/19 14:20
,19,7/24/19,19:36:15,7/24/19 19:36
,34,7/24/19,17:32:08,7/24/19 17:32
,18,7/24/19,17:00:03,7/24/19 17:00
,26,7/24/19,14:28:35,7/24/19 14:28
,24,7/24/19,14:25:07,7/24/19 14:25
,7,7/24/19,14:16:37,7/24/19 14:16
,8,7/24/19,14:16:40,7/24/19 14:16
,18,7/24/19,14:13:04,7/24/19 14:13
,26,7/24/19,14:11:26,7/24/19 14:11
,41,7/24/19,14:09:18,7/24/19 14:09
,30,7/24/19,14:08:46,7/24/19 14:08
,72,7/23/19,19:38:36,7/23/19 19:38
,18,7/23/19,14:13:59,7/23/19 14:13
,18,7/22/19,20:54:26,7/22/19 20:54
,10,7/22/19,17:21:35,7/22/19 17:21
,10,7/22/19,17:17:51,7/22/19 17:17
,11,7/22/19,17:16:05,7/22/19 17:16
,16,7/22/19,17:06:09,7/22/19 17:06
,5,7/22/19,14:12:12,7/22/19 14:12
,24,7/22/19,14:00:08,7/22/19 14:00
,14,7/22/19,13:59:26,7/22/19 13:59
,9,7/21/19,18:56:45,7/21/19 18:56
,14,7/21/19,18:56:55,7/21/19 18:56
,38,7/21/19,18:54:36,7/21/19 18:54
,12,7/21/19,18:54:04,7/21/19 18:54
,21,7/21/19,18:53:35,7/21/19 18:53
,21,7/21/19,18:52:53,7/21/19 18:52
,18,7/21/19,18:51:53,7/21/19 18:51
,41,7/21/19,18:32:11,7/21/19 18:32
,32,7/21/19,18:31:22,7/21/19 18:31
,30,7/21/19,18:30:44,7/21/19 18:30
,24,7/21/19,18:26:52,7/21/19 18:26
,23,7/21/19,18:19:48,7/21/19 18:19
,17,7/21/19,1:21:04,7/21/19 1:21
,24,7/21/19,1:21:23,7/21/19 1:21
,29,7/20/19,15:55:01,7/20/19 15:55
,17,7/20/19,15:54:45,7/20/19 15:54
,33,7/20/19,15:03:37,7/20/19 15:03
,6,7/20/19,14:47:07,7/20/19 14:47
,25,7/20/19,14:35:11,7/20/19 14:35
,11,7/20/19,14:02:16,7/20/19 14:02
,33,7/20/19,2:12:01,7/20/19 2:12
,24,7/19/19,19:46:36,7/19/19 19:46
,22,7/19/19,18:44:13,7/19/19 18:44
,10,7/19/19,17:50:42,7/19/19 17:50
,11,7/19/19,15:52:40,7/19/19 15:52
,13,7/19/19,15:51:23,7/19/19 15:51
,24,7/19/19,15:51:10,7/19/19 15:51
,12,7/19/19,15:50:15,7/19/19 15:50
,22,7/19/19,15:49:30,7/19/19 15:49
,23,7/19/19,14:15:34,7/19/19 14:15
,19,7/18/19,22:22:58,7/18/19 22:22
,10,7/18/19,21:50:07,7/18/19 21:50
,16,7/18/19,21:35:31,7/18/19 21:35
,18,7/18/19,21:13:32,7/18/19 21:13
,11,7/18/19,21:13:28,7/18/19 21:13
,11,7/18/19,21:05:43,7/18/19 21:05
,12,7/18/19,21:01:48,7/18/19 21:01
,14,7/18/19,21:01:06,7/18/19 21:01
,27,7/18/19,20:59:38,7/18/19 20:59
,36,7/18/19,19:42:15,7/18/19 19:42
,32,7/18/19,19:34:25,7/18/19 19:34
,25,7/18/19,19:29:50,7/18/19 19:29
,13,7/18/19,19:26:59,7/18/19 19:26
,58,7/18/19,17:28:07,7/18/19 17:28
,29,7/18/19,17:25:25,7/18/19 17:25
,20,7/18/19,17:19:16,7/18/19 17:19
,43,7/18/19,17:15:58,7/18/19 17:15
,33,7/18/19,17:14:37,7/18/19 17:14
,17,7/18/19,17:11:13,7/18/19 17:11
,8,7/18/19,17:09:30,7/18/19 17:09
,30,7/18/19,16:49:13,7/18/19 16:49
,72,7/18/19,16:43:45,7/18/19 16:43
,15,7/18/19,16:42:11,7/18/19 16:42
,23,7/18/19,16:42:18,7/18/19 16:42
,67,7/18/19,16:40:35,7/18/19 16:40
,81,7/18/19,16:25:42,7/18/19 16:25
,30,7/18/19,16:20:17,7/18/19 16:20
,12,7/18/19,16:15:42,7/18/19 16:15
,68,7/18/19,16:09:52,7/18/19 16:09
,62,7/18/19,16:06:27,7/18/19 16:06
,29,7/18/19,16:05:04,7/18/19 16:05
,27,7/18/19,16:02:34,7/18/19 16:02
,13,7/18/19,16:02:05,7/18/19 16:02
,33,7/18/19,16:01:52,7/18/19 16:01
,15,7/18/19,15:55:16,7/18/19 15:55
,81,7/18/19,15:53:59,7/18/19 15:53
,19,7/18/19,15:52:27,7/18/19 15:52
,22,7/18/19,15:49:17,7/18/19 15:49
,11,7/18/19,15:48:32,7/18/19 15:48
,19,7/18/19,15:47:41,7/18/19 15:47
,32,7/18/19,15:46:00,7/18/19 15:46
,32,7/18/19,15:46:34,7/18/19 15:46
,14,7/18/19,15:39:33,7/18/19 15:39
,14,7/18/19,15:39:47,7/18/19 15:39
,10,7/18/19,15:32:52,7/18/19 15:32
,13,7/18/19,14:16:08,7/18/19 14:16
,15,7/18/19,14:02:53,7/18/19 14:02
,25,7/18/19,13:53:36,7/18/19 13:53
,24,7/18/19,13:52:31,7/18/19 13:52
,20,7/18/19,13:10:20,7/18/19 13:10
,3,7/18/19,13:10:07,7/18/19 13:10
,18,7/18/19,2:00:17,7/18/19 2:00
,22,7/18/19,1:49:11,7/18/19 1:49
,4,7/18/19,1:17:13,7/18/19 1:17
,35,7/17/19,22:56:01,7/17/19 22:56
,46,7/17/19,22:56:06,7/17/19 22:56
,26,7/17/19,22:54:47,7/17/19 22:54
,18,7/17/19,20:01:15,7/17/19 20:01
,41,7/17/19,20:00:39,7/17/19 20:00
,23,7/17/19,19:24:16,7/17/19 19:24
,33,7/17/19,19:21:45,7/17/19 19:21
,41,7/17/19,19:19:47,7/17/19 19:19
,10,7/17/19,19:16:51,7/17/19 19:16
,25,7/17/19,17:20:14,7/17/19 17:20
,26,7/17/19,13:44:49,7/17/19 13:44
,25,7/16/19,20:13:18,7/16/19 20:13
,29,7/16/19,20:13:09,7/16/19 20:13
,20,7/16/19,19:57:09,7/16/19 19:57
,4,7/16/19,15:25:35,7/16/19 15:25
,32,7/16/19,15:14:02,7/16/19 15:14
,27,7/16/19,15:07:13,7/16/19 15:07
,9,7/16/19,14:44:35,7/16/19 14:44
,10,7/16/19,13:31:25,7/16/19 13:31
,23,7/15/19,23:52:24,7/15/19 23:52
,35,7/15/19,23:52:10,7/15/19 23:52
,38,7/15/19,23:50:30,7/15/19 23:50
,32,7/15/19,23:38:25,7/15/19 23:38
,28,7/15/19,23:35:15,7/15/19 23:35
,23,7/15/19,23:35:13,7/15/19 23:35
,26,7/15/19,23:35:38,7/15/19 23:35
,27,7/15/19,23:34:10,7/15/19 23:34
,6,7/15/19,23:33:35,7/15/19 23:33
,27,7/15/19,23:26:52,7/15/19 23:26
,26,7/15/19,23:17:45,7/15/19 23:17
,30,7/15/19,23:16:17,7/15/19 23:16
,24,7/15/19,23:15:27,7/15/19 23:15
,25,7/15/19,22:41:39,7/15/19 22:41
,12,7/15/19,22:38:03,7/15/19 22:38
,36,7/15/19,22:37:58,7/15/19 22:37
,27,7/15/19,22:36:23,7/15/19 22:36
,27,7/15/19,22:36:50,7/15/19 22:36
,23,7/15/19,21:07:24,7/15/19 21:07
,25,7/15/19,20:55:32,7/15/19 20:55
,15,7/15/19,20:55:38,7/15/19 20:55
,16,7/15/19,20:54:18,7/15/19 20:54
,22,7/15/19,20:53:33,7/15/19 20:53
,5,7/15/19,20:49:39,7/15/19 20:49
,10,7/15/19,20:49:48,7/15/19 20:49
,8,7/15/19,20:46:36,7/15/19 20:46
,16,7/15/19,20:30:13,7/15/19 20:30
,14,7/15/19,20:28:28,7/15/19 20:28
,13,7/15/19,20:27:27,7/15/19 20:27
,30,7/15/19,20:25:39,7/15/19 20:25
,35,7/15/19,20:25:48,7/15/19 20:25
,20,7/15/19,20:25:15,7/15/19 20:25
,8,7/15/19,20:16:36,7/15/19 20:16
,13,7/15/19,20:16:42,7/15/19 20:16
,11,7/15/19,20:15:57,7/15/19 20:15
,4,7/15/19,20:14:26,7/15/19 20:14
,4,7/15/19,20:13:35,7/15/19 20:13
,11,7/15/19,20:13:44,7/15/19 20:13
,11,7/15/19,20:12:01,7/15/19 20:12
,8,7/15/19,20:12:52,7/15/19 20:12
,18,7/15/19,20:10:47,7/15/19 20:10
,24,7/15/19,20:06:46,7/15/19 20:06
,18,7/15/19,20:01:27,7/15/19 20:01
,8,7/15/19,19:35:24,7/15/19 19:35
,20,7/15/19,19:27:15,7/15/19 19:27
,7,7/15/19,19:22:15,7/15/19 19:22
,21,7/15/19,19:19:42,7/15/19 19:19
,6,7/15/19,19:18:17,7/15/19 19:18
,24,7/15/19,17:48:16,7/15/19 17:48
,10,7/15/19,17:37:35,7/15/19 17:37
,10,7/15/19,17:37:30,7/15/19 17:37
,17,7/15/19,17:35:51,7/15/19 17:35
,32,7/15/19,17:35:58,7/15/19 17:35
,17,7/15/19,17:35:03,7/15/19 17:35
,13,7/15/19,17:30:47,7/15/19 17:30
,28,7/15/19,17:29:03,7/15/19 17:29
,6,7/15/19,17:29:13,7/15/19 17:29
,28,7/15/19,17:28:36,7/15/19 17:28
,7,7/15/19,15:15:11,7/15/19 15:15
,28,7/12/19,20:56:00,7/12/19 20:56
,28,7/12/19,20:56:02,7/12/19 20:56
,19,7/12/19,20:44:06,7/12/19 20:44
,13,7/12/19,20:35:14,7/12/19 20:35
,37,7/12/19,19:53:12,7/12/19 19:53
,19,7/12/19,19:53:49,7/12/19 19:53
,20,7/12/19,19:53:45,7/12/19 19:53
,19,7/12/19,19:52:16,7/12/19 19:52
,21,7/12/19,19:50:11,7/12/19 19:50
,20,7/12/19,19:50:10,7/12/19 19:50
,20,7/12/19,19:49:11,7/12/19 19:49
,5,7/12/19,19:46:05,7/12/19 19:46
,3,7/12/19,19:45:18,7/12/19 19:45
,7,7/12/19,17:26:17,7/12/19 17:26
,29,7/12/19,15:45:49,7/12/19 15:45
,16,7/12/19,15:34:09,7/12/19 15:34
,4,7/12/19,15:29:12,7/12/19 15:29
,15,7/12/19,15:05:53,7/12/19 15:05
,20,7/12/19,15:05:43,7/12/19 15:05
,44,7/12/19,15:03:22,7/12/19 15:03
,44,7/12/19,15:03:23,7/12/19 15:03
,26,7/12/19,15:03:49,7/12/19 15:03
,34,7/12/19,14:56:21,7/12/19 14:56
,12,7/12/19,14:56:46,7/12/19 14:56
,14,7/12/19,14:56:59,7/12/19 14:56
,14,7/12/19,14:55:06,7/12/19 14:55
,96,7/12/19,14:01:36,7/12/19 14:01
,29,7/12/19,1:33:04,7/12/19 1:33
,30,7/12/19,0:58:06,7/12/19 0:58
,21,7/11/19,20:01:32,7/11/19 20:01
,23,7/11/19,19:59:25,7/11/19 19:59
,30,7/11/19,19:46:07,7/11/19 19:46
,30,7/11/19,19:45:33,7/11/19 19:45
,11,7/11/19,17:36:59,7/11/19 17:36
,15,7/11/19,17:15:36,7/11/19 17:15
,21,7/11/19,15:46:08,7/11/19 15:46
,29,7/11/19,15:46:30,7/11/19 15:46
,18,7/11/19,2:23:08,7/11/19 2:23
,60,7/11/19,2:11:03,7/11/19 2:11
,60,7/11/19,2:11:07,7/11/19 2:11
,60,7/11/19,2:11:04,7/11/19 2:11
,60,7/11/19,2:10:55,7/11/19 2:10
,60,7/11/19,2:07:40,7/11/19 2:07
,60,7/11/19,2:07:08,7/11/19 2:07
,60,7/11/19,2:05:15,7/11/19 2:05
,37,7/10/19,20:20:09,7/10/19 20:20
,23,7/10/19,20:11:20,7/10/19 20:11
,14,7/10/19,19:20:17,7/10/19 19:20
,23,7/10/19,19:20:23,7/10/19 19:20
,13,7/10/19,18:54:15,7/10/19 18:54
,7,7/10/19,18:54:36,7/10/19 18:54
,8,7/10/19,18:52:50,7/10/19 18:52
,25,7/10/19,18:52:57,7/10/19 18:52
,8,7/10/19,17:57:07,7/10/19 17:57
,29,7/10/19,17:16:10,7/10/19 17:16
,14,7/10/19,17:13:55,7/10/19 17:13
,21,7/10/19,16:13:47,7/10/19 16:13
,17,7/10/19,15:49:00,7/10/19 15:49
,27,7/10/19,15:15:43,7/10/19 15:15
,30,7/10/19,15:13:24,7/10/19 15:13
,10,7/10/19,15:10:41,7/10/19 15:10
,19,7/10/19,13:28:05,7/10/19 13:28
,20,7/10/19,13:27:49,7/10/19 13:27
,32,7/9/19,17:17:34,7/9/19 17:17
,25,7/9/19,17:17:14,7/9/19 17:17
,24,7/9/19,17:11:40,7/9/19 17:11
,28,7/9/19,17:06:23,7/9/19 17:06
,35,7/9/19,17:06:21,7/9/19 17:06
,24,7/9/19,17:05:16,7/9/19 17:05
,31,7/9/19,17:05:44,7/9/19 17:05
,3,7/9/19,17:00:43,7/9/19 17:00
,44,7/9/19,15:17:08,7/9/19 15:17
,43,7/9/19,15:16:35,7/9/19 15:16
,38,7/9/19,15:16:24,7/9/19 15:16
,44,7/9/19,15:15:46,7/9/19 15:15
,36,7/9/19,15:14:31,7/9/19 15:14
,26,7/9/19,15:11:09,7/9/19 15:11
,40,7/9/19,15:09:31,7/9/19 15:09
,20,7/9/19,14:36:16,7/9/19 14:36
,19,7/9/19,14:36:20,7/9/19 14:36
,33,7/9/19,14:31:02,7/9/19 14:31
,26,7/9/19,14:22:11,7/9/19 14:22
,30,7/9/19,14:18:52,7/9/19 14:18
,14,7/9/19,13:05:44,7/9/19 13:05
,12,7/8/19,23:35:53,7/8/19 23:35
,30,7/8/19,23:30:31,7/8/19 23:30
,25,7/8/19,23:12:30,7/8/19 23:12
,44,7/8/19,23:12:32,7/8/19 23:12
,20,7/8/19,21:00:49,7/8/19 21:00
,29,7/8/19,21:00:45,7/8/19 21:00
,29,7/8/19,20:14:03,7/8/19 20:14
,33,7/8/19,19:31:07,7/8/19 19:31
,33,7/8/19,19:22:01,7/8/19 19:22
,28,7/8/19,19:12:47,7/8/19 19:12
,28,7/8/19,18:40:04,7/8/19 18:40
,32,7/8/19,18:31:39,7/8/19 18:31
,27,7/8/19,18:19:45,7/8/19 18:19
,39,7/8/19,18:19:48,7/8/19 18:19
,36,7/8/19,18:15:02,7/8/19 18:15
,25,7/8/19,18:12:35,7/8/19 18:12
,33,7/8/19,18:10:14,7/8/19 18:10
,23,7/8/19,18:07:47,7/8/19 18:07
,40,7/8/19,18:07:00,7/8/19 18:07
,27,7/8/19,18:07:16,7/8/19 18:07
,39,7/8/19,18:05:46,7/8/19 18:05
,35,7/8/19,18:05:55,7/8/19 18:05
,51,7/8/19,18:00:40,7/8/19 18:00
,32,7/8/19,17:48:54,7/8/19 17:48
,20,7/8/19,17:45:00,7/8/19 17:45
,36,7/8/19,17:40:33,7/8/19 17:40
,58,7/8/19,17:34:42,7/8/19 17:34
,49,7/8/19,17:34:14,7/8/19 17:34
,172,7/8/19,17:21:48,7/8/19 17:21
,72,7/8/19,17:17:06,7/8/19 17:17
,174,7/8/19,17:17:26,7/8/19 17:17
,35,7/8/19,17:09:00,7/8/19 17:09
,36,7/8/19,17:06:01,7/8/19 17:06
,26,7/8/19,17:06:23,7/8/19 17:06
,17,7/8/19,15:59:55,7/8/19 15:59
,8,7/8/19,15:13:02,7/8/19 15:13
,10,7/8/19,13:19:05,7/8/19 13:19
,15,7/7/19,21:51:42,7/7/19 21:51
,16,7/7/19,14:33:39,7/7/19 14:33
,15,7/7/19,14:29:14,7/7/19 14:29
,23,7/7/19,14:28:33,7/7/19 14:28
,17,7/7/19,14:27:35,7/7/19 14:27
,18,7/6/19,13:25:04,7/6/19 13:25
,19,7/6/19,13:23:11,7/6/19 13:23
,19,7/6/19,4:05:09,7/6/19 4:05
,19,7/5/19,23:45:12,7/5/19 23:45
,16,7/5/19,21:51:21,7/5/19 21:51
,15,7/5/19,21:47:48,7/5/19 21:47
,26,7/5/19,3:45:01,7/5/19 3:45
,14,7/5/19,3:44:54,7/5/19 3:44
,22,7/4/19,22:27:17,7/4/19 22:27
,22,7/4/19,22:24:35,7/4/19 22:24
,28,7/4/19,22:24:42,7/4/19 22:24
,11,7/4/19,22:24:05,7/4/19 22:24
,21,7/4/19,22:23:07,7/4/19 22:23
,10,7/4/19,22:21:41,7/4/19 22:21
,27,7/4/19,22:20:18,7/4/19 22:20
,34,7/4/19,3:39:48,7/4/19 3:39
,21,7/4/19,1:55:22,7/4/19 1:55
,37,7/4/19,0:18:33,7/4/19 0:18
,19,7/3/19,22:53:52,7/3/19 22:53
,33,7/3/19,20:03:23,7/3/19 20:03
,36,7/3/19,18:50:57,7/3/19 18:50
,24,7/3/19,18:43:40,7/3/19 18:43
,41,7/3/19,18:42:51,7/3/19 18:42
,45,7/3/19,18:42:37,7/3/19 18:42
,53,7/3/19,18:41:07,7/3/19 18:41
,40,7/3/19,18:41:40,7/3/19 18:41
,43,7/3/19,18:40:53,7/3/19 18:40
,34,7/3/19,18:40:15,7/3/19 18:40
,29,7/3/19,18:37:17,7/3/19 18:37
,47,7/3/19,18:27:09,7/3/19 18:27
,42,7/3/19,18:18:16,7/3/19 18:18
,26,7/3/19,18:03:02,7/3/19 18:03
,5,7/3/19,17:15:33,7/3/19 17:15
,26,7/3/19,17:00:32,7/3/19 17:00
,39,7/3/19,15:52:26,7/3/19 15:52
,43,7/3/19,15:51:06,7/3/19 15:51
,44,7/3/19,15:51:10,7/3/19 15:51
,44,7/3/19,15:51:32,7/3/19 15:51
,40,7/3/19,15:50:52,7/3/19 15:50
,23,7/3/19,12:52:14,7/3/19 12:52
,24,7/3/19,1:55:01,7/3/19 1:55
,10,7/3/19,1:54:12,7/3/19 1:54
,24,7/3/19,1:27:43,7/3/19 1:27
,8,7/3/19,1:21:25,7/3/19 1:21
,34,7/3/19,1:20:10,7/3/19 1:20
,30,7/3/19,1:18:34,7/3/19 1:18
,17,7/3/19,1:17:20,7/3/19 1:17
,20,7/3/19,1:17:56,7/3/19 1:17
,36,7/3/19,1:06:26,7/3/19 1:06
,13,7/3/19,0:56:45,7/3/19 0:56
,26,7/3/19,0:56:07,7/3/19 0:56
,16,7/3/19,0:55:55,7/3/19 0:55
,15,7/3/19,0:55:20,7/3/19 0:55
,59,7/3/19,0:55:34,7/3/19 0:55
,20,7/3/19,0:53:19,7/3/19 0:53
,16,7/3/19,0:52:48,7/3/19 0:52
,22,7/3/19,0:49:33,7/3/19 0:49
,14,7/3/19,0:36:30,7/3/19 0:36
,15,7/3/19,0:26:59,7/3/19 0:26
,19,7/2/19,23:15:07,7/2/19 23:15
,10,7/2/19,23:12:18,7/2/19 23:12
,30,7/2/19,23:02:32,7/2/19 23:02
,24,7/2/19,21:46:54,7/2/19 21:46
,17,7/2/19,21:02:10,7/2/19 21:02
,19,7/2/19,20:52:30,7/2/19 20:52
,21,7/2/19,20:52:13,7/2/19 20:52
,15,7/2/19,20:48:25,7/2/19 20:48
,24,7/2/19,17:12:01,7/2/19 17:12
,16,7/2/19,17:00:10,7/2/19 17:00
,28,7/2/19,16:43:20,7/2/19 16:43
,10,7/2/19,14:24:14,7/2/19 14:24
,19,7/2/19,14:24:34,7/2/19 14:24
,24,7/2/19,2:16:42,7/2/19 2:16
,24,7/2/19,2:11:04,7/2/19 2:11
,75,7/2/19,2:08:59,7/2/19 2:08
,23,7/2/19,2:08:32,7/2/19 2:08
,46,7/1/19,23:42:39,7/1/19 23:42
,28,7/1/19,23:07:48,7/1/19 23:07
,28,7/1/19,22:50:31,7/1/19 22:50
,34,7/1/19,22:48:11,7/1/19 22:48
,27,7/1/19,22:48:50,7/1/19 22:48
,41,7/1/19,22:45:47,7/1/19 22:45
,17,7/1/19,22:40:44,7/1/19 22:40
,23,7/1/19,22:39:33,7/1/19 22:39
,16,7/1/19,22:36:18,7/1/19 22:36
,26,7/1/19,22:35:18,7/1/19 22:35
,24,7/1/19,20:17:51,7/1/19 20:17
,11,7/1/19,20:15:39,7/1/19 20:15
,12,7/1/19,19:35:35,7/1/19 19:35
,2,7/1/19,18:40:14,7/1/19 18:40
,12,7/1/19,18:40:34,7/1/19 18:40
,14,7/1/19,17:55:30,7/1/19 17:55
,12,7/1/19,17:08:21,7/1/19 17:08
,10,6/30/19,21:19:41,6/30/19 21:19
,29,6/30/19,15:42:17,6/30/19 15:42
,33,6/30/19,15:42:20,6/30/19 15:42
,42,6/30/19,15:42:32,6/30/19 15:42
,33,6/30/19,15:40:46,6/30/19 15:40
,26,6/30/19,15:40:55,6/30/19 15:40
,19,6/30/19,14:40:42,6/30/19 14:40
